IdVenta,Fecha,Vendedor,IdProducto,Cantidad,Precio Unitario,Importe
1648,2026-06-30,12,29,4,9592.64,38370.56
1649,2026-03-21,9,24,3,1556.60,4669.80
1650,2026-05-19,11,33,3,2986.24,8958.72
1651,2026-06-30,3,14,1,7409.61,7409.61
1652,2025-12-06,11,999,2,1071.30,2142.60
1653,06/03/2026,10,4,1,2316.45,2316.45
1654,22/07/2026,11,31,6,6043.38,36260.28
1655,2026-03-23,6,32,1,19253.61,19253.61
1656,2026-02-21,9,15,1,2176.92,2176.92
1657,04/01/2026,4,4,3,2166.84,6500.52
1658,20/01/2026,3,11,3,3579.53,10738.59
1659,2026-06-21,6,999,2,1011.53,2023.06
1660,11/07/2026,12,21,12,3460.45,41525.40
1661,14/10/2025,2,3,4,4009.09,16036.36
1662,2026-05-09,11,12,1,1272.06,1272.06
1663,2026-08-06,,9,1,1934.34,1934.34
1664,23/03/2026,4,13,2,3067.35,6134.70
1665,21/12/2025,1,10,3,2246.82,6740.46
1666,29/10/2025,10,32,1,17346.12,17346.12
1667,24/03/2026,1,12,12,1252.03,15024.36
1668,12/05/2026,6,14,4,7285.26,29141.04
1669,11/09/2025,1,24,2,1599.90,3199.80
1670,2026-03-12,12,34,2,6505.87,13011.74
1671,23/01/2026,5,15,2,2119.10,4238.20
1672,2026-01-23,6,5,1,1430.28,1430.28
1673,2026-07-08,3,29,4,9796.61,39186.44
1674,26/10/2025,6,7,4,2689.38,10757.52
1675,28/2/2026,9,34,12,6522.09,78265.08
1676,2026-05-08,2,30,2,15447.05,30894.10
1677,30/12/2025,3,12,1,1267.65,1267.65
1678,24/05/2026,4,11,2,3580.92,7161.84
1679,2025-11-19,4,26,1,3958.48,3958.48
1680,2026-04-23,1,15,2,2226.40,4452.80
1681,2026-07-04,1,22,4,2596.25,$ 10385.00
1682,2025-11-06,7,33,4,3312.50,13250.00
1683,2025-11-28,7,13,12,3160.68,37928.16
1684,13/09/2025,9,32,12,17615.96,211391.52
1685,2025-10-13,2,8,4,5669.55,22678.20
1686,2026-08-22,8,10,2,2205.99,4411.98
1687,07/10/2025,1,40,12,4352.74,52232.88
1688,29/09/2025,11,35,12,2303.67,27644.04
1689,2025-10-06,12,19,2,6679.36,13358.72
1690,03/01/2026,7,37,1,2140.44,2140.44
1691,2026-04-02,6,22,2,2428.40,4856.80
1692,2025-11-08,4,1,3,5246.64,15739.92
1693,2026-05-24,4,18,1,2847.55,2847.55
1694,2026-03-07,12,35,1,2349.14,2349.14
1695,2026-01-28,9,14,1,6725.00,6725.00
1696,10/04/2026,5,21,1,3154.34,3154.34
1697,2026-02-13,5,36,1,3845.05,3845.05
1698,22/10/2025,5,12,2,1314.87,2629.74
1699,2026-08-03,10,18,2,2817.93,5635.86
1700,2025-12-24,7,25,4,2694.85,10779.40
1701,2026-07-03,8,7,4,3040.03,12160.12
1702,2026-08-28,8,38,2,3197.23,6394.46
1703,16/08/2026,6,37,2,2017.37,4034.74
1704,2025-12-28,7,27,12,4448.51,53382.12
1705,2026-01-13,5,1,4,5194.45,20777.80
1706,2025-12-10,3,19,1,5909.42,5909.42
1707,2026-05-25,1,21,3,3113.64,$ 9340.92
1708,28/05/2026,3,8,3,5452.02,16356.06
1709,2026-04-29,3,13,4,3266.20,13064.80
1710,2026-04-17,8,4,3,2186.76,6560.28
1711,2026-01-21,5,5,2,1508.92,3017.84
1712,2025-10-16,3,26,3,3725.32,11175.96
1713,2026-02-21,2,25,12,2548.05,30576.60
1714,13/11/2025,8,30,12,16053.85,192646.20
1715,2026-03-01,8,33,1,2972.15,2972.15
1716,23/11/2025,12,40,1,4203.83,4203.83
1717,2025-10-17,11,24,12,1498.40,17980.80
1718,28/02/2026,3,4,1,2183.41,2183.41
1719,2025-10-25,9,25,1,2669.81,2669.81
1720,2026-04-13,4,31,1,6793.48,6793.48
1721,11/05/2026,5,17,6,1808.72,10852.32
1722,02/07/2026,10,4,1,2270.60,2270.60
1723,2026-05-01,4,12,6,1263.30,7579.80
1724,2026-08-20,7,2,2,1294.48,2588.96
1725,29/10/2025,1,26,4,4035.67,16142.68
1726,2026-05-20,11,28,1,14054.72,14054.72
1727,22/03/2026,6,7,2,2978.50,5957.00
1728,23/09/2025,2,25,1,2797.08,2797.08
1729,2025-12-02,9,40,4,4503.21,18012.84
1730,2026-05-24,4,13,1,3094.32,3094.32
1731,2026-07-28,5,35,6,2339.05,14034.30
1732,2026-02-01,1,34,2,6131.92,12263.84
1733,2026-08-26,99,38,2,3203.83,6407.66
1734,2026-02-23,4,33,1,2961.83,2961.83
1735,09/09/2025,12,10,2,2438.87,4877.74
1736,2025-12-04,,4,3,2113.17,6339.51
1737,2026-01-29,11,12,4,1388.33,5553.32
1738,2025-11-26,8,25,2,2539.93,5079.86
1739,2026-05-28,3,32,2,18340.93,36681.86
1740,08/02/2026,9,39,1,1715.18,1715.18
1741,11/04/2026,4,11,1,3308.37,3308.37
1742,2026-05-06,8,24,2,1472.52,2945.04
1743,22/9/2025,8,29,4,9524.23,38096.92
1744,2026-08-30,10,31,1,6656.62,6656.62
1745,2026-04-03,12,27,1,4004.08,4004.08
1746,2026-05-05,3,29,6,10747.64,64485.84
1747,2026-02-13,12,25,2,2664.09,5328.18
1748,2026-06-30,7,1,1,4674.58,4674.58
1749,2026-01-09,4,7,4,2958.98,11835.92
1750,2025-09-01,12,36,12,3533.35,42400.20
1751,2025-09-17,9,9,4,1895.41,7581.64
1752,2025-10-27,2,23,2,4241.45,8482.90
1753,31/12/2025,11,29,1,9496.39,9496.39
1754,10/3/2026,4,22,3,2651.41,7954.23
1755,17/05/2026,12,8,1,5809.73,5809.73
1756,2026-04-15,11,23,6,3815.91,22895.46
1757,09/08/2026,,36,6,3895.52,23373.12
1758,2026-03-04,9,19,4,5937.54,23750.16
1759,2026-02-18,1,29,2,9855.16,19710.32
1760,14/8/2026,2,10,1,2264.75,2264.75
1761,23/8/2026,11,19,6,6458.73,38752.38
1762,2025-09-17,12,34,6,6579.13,39474.78
1763,8/7/2026,4,8,3,5575.11,16725.33
1764,2025-11-21,5,23,2,3890.89,7781.78
1765,2026-04-19,11,9,12,2008.54,24102.48
1766,2025-12-21,5,18,12,2940.64,35287.68
1767,2026-01-23,10,23,1,3968.23,3968.23
1768,05/05/2026,7,3,6,4139.65,24837.90
1769,03/06/2026,9,35,2,2365.64,4731.28
1770,2026-06-05,6,27,12,4127.44,49529.28
1771,27/12/2025,8,37,2,1917.10,3834.20
1772,05/11/2025,2,36,1,3640.14,3640.14
1773,12/9/2025,7,23,12,3898.09,46777.08
1774,21/12/2025,12,40,1,4158.65,4158.65
1775,16/07/2026,8,5,6,1562.08,9372.48
1776,26/8/2026,1,39,3,1652.44,4957.32
1777,2026-05-17,5,19,6,6371.73,38230.38
1778,23/11/2025,1,4,1,2157.88,2157.88
1779,2025-09-24,6,23,1,4159.63,4159.63
1780,02/04/2026,12,25,6,2531.17,15187.02
1781,29/05/2026,3,29,2,9610.26,19220.52
1782,23/05/2026,3,1,6,4851.27,$ 29107.62
1783,24/12/2025,8,36,3,3737.33,$ 11211.99
1784,23/02/2026,10,15,2,2012.26,4024.52
1785,24/08/2026,11,13,4,3136.11,12544.44
1786,2025-12-09,6,39,12,1730.09,20761.08
1787,2026-05-02,2,999,4,982.92,3931.68
1788,28/09/2025,5,25,12,2632.90,31594.80
1789,2025-11-16,7,28,6,12352.51,74115.06
1790,2026-08-15,6,9,2,1917.76,3835.52
1791,05/09/2025,12,13,12,3183.09,38197.08
1792,2026-01-25,,19,1,6238.20,6238.20
1793,03/01/2026,1,26,2,3687.80,7375.60
1794,04/05/2026,,15,1,2254.45,2254.45
1795,2026-05-31,6,17,1,1798.35,1798.35
1796,30/05/2026,9,10,3,2322.75,6968.25
1797,2026-06-30,11,7,1,2942.39,2942.39
1798,27/12/2025,9,16,2,14161.35,28322.70
1799,2025-09-28,11,999,1,1060.44,1060.44
1800,2026-08-06,12,16,6,14017.63,84105.78
1801,11/8/2026,7,33,6,3035.69,18214.14
1802,2026-05-31,1,28,12,13827.45,165929.40
1803,2026-06-09,8,3,1,3883.55,3883.55
1804,2025-10-18,4,11,4,3732.00,14928.00
1805,2026-01-24,10,38,1,3341.18,3341.18
1806,28/03/2026,12,8,1,5737.49,5737.49
1807,2026-08-16,4,3,1,4071.11,4071.11
1808,21/11/2025,8,36,3,3739.81,11219.43
1809,2025-12-20,10,6,1,1089.51,1089.51
1810,30/09/2025,10,1,2,5022.57,10045.14
1811,2026-07-29,2,25,4,2764.04,11056.16
1812,2025-09-03,10,4,1,2207.53,2207.53
1813,18/06/2026,1,3,12,4039.51,48474.12
1814,2026-04-30,1,21,4,3066.24,12264.96
1815,01/06/2026,11,36,1,3943.25,3943.25
1816,01/07/2026,7,10,3,2392.85,7178.55
1817,2026-01-17,2,35,1,2525.71,2525.71
1818,2025-12-30,6,23,2,4098.43,8196.86
1819,2026-08-30,11,8,2,6018.91,12037.82
1820,24/11/2025,5,28,12,13504.00,162048.00
1821,2026-06-07,11,11,2,3328.81,6657.62
1822,20/11/2025,11,27,2,4260.29,8520.58
1823,2025-09-16,8,20,3,817.23,2451.69
1824,2026-06-12,5,35,12,2438.24,29258.88
1825,2026-07-21,3,24,4,1463.49,5853.96
1826,2026-07-22,7,13,12,3199.28,38391.36
1827,26/10/2025,5,39,2,1721.89,3443.78
1828,2026-04-18,5,2,1,1397.95,1397.95
1829,06/03/2026,10,25,12,2671.77,32061.24
1830,2026-01-02,4,6,4,957.39,3829.56
1831,2026-05-24,8,6,4,958.70,3834.80
1832,2025-11-30,2,16,1,13967.94,13967.94
1833,2026-04-13,4,22,12,2675.17,32102.04
1834,2026-02-04,7,8,6,5751.89,34511.34
1835,2026-08-04,9,18,1,3016.95,3016.95
1836,2025-11-09,5,21,2,3353.11,6706.22
1837,2025-10-01,5,19,1,6214.99,6214.99
1838,2026-04-18,5,30,4,15378.15,61512.60
1839,30/12/2025,6,11,2,3725.13,7450.26
1840,12/05/2026,3,1,1,5015.94,5015.94
1841,2025-09-10,9,13,2,3158.71,6317.42
1842,2026-08-19,5,18,1,2848.02,$ 2848.02
1843,8/11/2025,8,34,2,6105.07,12210.14
1844,23/08/2026,9,11,2,3791.44,7582.88
1845,2026-04-30,5,35,1,2304.39,2304.39
1846,15/11/2025,12,14,1,6952.16,6952.16
1847,2026-07-28,12,22,3,2563.80,7691.40
1848,2026-08-20,99,24,6,1618.05,9708.30
1849,2025-12-22,8,14,1,7068.14,7068.14
1850,20/4/2026,7,4,1,2230.82,2230.82
1851,2026-05-21,4,22,1,2339.97,2339.97
1852,2026-01-17,7,9,2,1777.24,3554.48
1853,2025-11-19,2,5,12,1465.27,17583.24
1854,2026-08-26,5,28,2,14144.05,28288.10
1855,24/08/2026,9,18,3,2878.36,8635.08
1856,2026-01-29,5,3,6,4300.80,25804.80
1857,2025-09-14,8,11,3,3342.47,10027.41
1858,2026-08-28,4,8,12,5770.97,69251.64
1859,22/03/2026,10,10,1,2482.28,2482.28
1860,2025-10-26,4,17,4,1708.57,6834.28
1861,2026-07-11,8,33,3,3400.77,10202.31
1862,29/08/2026,9,999,6,979.94,5879.64
1863,31/05/2026,4,8,1,6054.60,6054.60
1864,2026-03-20,8,14,1,6993.65,6993.65
1865,2026-06-17,3,28,1,12862.98,12862.98
1866,23/04/2026,3,35,12,2332.07,27984.84
1867,2026-05-23,5,13,1,3173.20,$ 3173.20
1868,2026-07-27,6,29,2,9656.25,19312.50
1869,2025-12-13,8,2,2,1375.24,2750.48
1870,2025-09-12,9,8,1,5359.95,5359.95
1871,26/04/2026,3,37,2,1991.16,3982.32
1872,2025-11-17,5,21,1,3300.65,3300.65
1873,2026-03-12,10,39,1,1680.38,1680.38
1874,2025-10-29,12,34,4,6463.84,25855.36
1875,13/10/2025,8,16,3,14233.03,42699.09
1876,10/3/2026,11,16,12,14524.58,174294.96
1877,11/05/2026,1,37,3,1904.73,5714.19
1878,2025-11-29,10,21,2,3364.96,6729.92
1879,22/06/2026,10,25,12,2540.47,30485.64
1880,2025-12-11,4,16,1,14405.46,14405.46
1881,2025-11-23,7,1,2,4888.07,9776.14
1882,2026-02-21,2,22,6,2477.77,14866.62
1883,26/04/2026,5,23,3,4088.15,12264.45
1884,28/05/2026,7,3,2,3879.21,7758.42
1885,26/02/2026,9,30,1,16896.66,16896.66
1886,2026-02-14,7,8,2,5592.38,11184.76
1887,2026-06-22,11,34,2,6303.05,12606.10
1888,2025-12-27,5,10,2,2346.08,4692.16
1889,2025-10-16,1,28,1,13565.59,13565.59
1890,2025-11-16,4,32,2,18728.78,37457.56
1891,2025-10-02,3,28,1,13016.49,13016.49
1892,2025-09-08,1,24,3,1512.89,4538.67
1893,2026-01-24,8,31,1,6414.56,6414.56
1894,2026-03-07,4,4,2,2350.17,4700.34
1895,2026-08-13,8,20,12,765.66,9187.92
1896,30/01/2026,10,32,4,16732.03,66928.12
1897,16/07/2026,6,12,4,1358.99,5435.96
1898,2026-05-08,2,24,1,1464.88,1464.88
1899,2026-01-29,,11,4,3335.25,13341.00
1900,2026-06-30,2,12,2,1319.01,2638.02
1901,2026-03-20,5,33,2,3195.22,6390.44
1902,24/01/2026,3,31,2,6149.87,12299.74
1903,2026-08-06,8,11,1,3659.61,3659.61
1904,2025-11-25,4,33,6,2951.49,17708.94
1905,2026-08-31,9,37,3,1895.46,5686.38
1906,24/06/2026,9,5,12,1619.18,19430.16
1907,2025-10-08,11,29,3,10616.10,31848.30
1908,2/6/2026,10,13,3,3068.76,9206.28
1909,2026-07-27,12,17,2,1789.05,3578.10
1910,26/03/2026,7,9,1,1835.52,1835.52
1911,2026-06-21,4,35,2,2286.70,4573.40
1912,2026-06-12,10,16,6,14463.45,86780.70
1913,2026-01-12,9,32,4,18780.51,75122.04
1914,29/1/2026,9,33,1,3392.85,3392.85
1915,2026-04-03,10,6,3,999.25,2997.75
1916,2026-04-06,6,8,2,5906.71,11813.42
1917,1/11/2025,5,10,1,2295.57,2295.57
1918,15/05/2026,12,7,12,2940.93,35291.16
1919,2026-05-18,9,32,12,17860.50,214326.00
1920,2026-05-22,8,9,2,1963.34,3926.68
1921,2026-08-12,6,27,1,4283.30,4283.30
1922,2026-01-27,11,31,1,6559.10,6559.10
1923,2026-07-16,4,999,1,1078.79,1078.79
1924,2026-04-03,1,9,1,1936.82,1936.82
1925,2026-04-02,6,2,1,1261.49,1261.49
1926,06/10/2025,5,17,2,1790.92,3581.84
1927,2026-03-06,4,33,1,3026.13,3026.13
1928,2025-12-11,7,6,3,970.65,2911.95
1929,2025-09-24,3,23,1,4232.19,4232.19
1930,07/02/2026,11,5,1,1418.17,1418.17
1931,2025-11-27,2,35,1,2429.95,2429.95
1932,2026-05-27,5,12,1,1394.92,1394.92
1933,2026-01-30,5,36,1,3641.83,3641.83
1934,22/06/2026,4,20,6,750.65,4503.90
1935,2026-03-24,6,8,2,5601.76,11203.52
1936,18/08/2026,12,26,3,3937.58,11812.74
1937,2026-06-04,1,17,1,1650.49,1650.49
1938,2025-11-02,6,10,2,2541.45,5082.90
1939,2025-12-18,5,17,6,1706.49,10238.94
1940,31/3/2026,7,36,3,3575.02,10725.06
1941,2026-02-26,11,8,1,6018.29,6018.29
1942,15/10/2025,5,19,12,6511.10,78133.20
1943,2026-04-14,4,14,1,7425.02,7425.02
1944,2026-01-07,,23,2,4326.56,8653.12
1945,2026-06-24,6,13,2,3050.20,6100.40
1946,13/08/2026,5,38,2,3610.57,7221.14
1947,2025-12-30,4,27,1,4319.12,4319.12
1948,2026-01-23,1,5,3,1423.23,4269.69
1949,2026-06-22,11,2,3,1391.22,4173.66
1950,2025-12-13,3,23,1,4106.36,4106.36
1951,2026-01-21,2,39,12,1769.29,21231.48
1952,2026-04-07,7,20,12,761.89,9142.68
1953,2026-02-21,3,1,1,5155.00,5155.00
1954,2025-11-21,99,10,2,2521.60,5043.20
1955,2026-04-19,7,27,6,4365.68,26194.08
1956,2026-02-26,9,30,1,14767.24,14767.24
1957,2026-01-02,3,32,2,18740.12,37480.24
1958,22/02/2026,5,31,1,6532.91,6532.91
1959,2026-06-19,2,1,12,4877.37,58528.44
1960,30/07/2026,9,21,2,3271.68,6543.36
1961,2025-12-05,3,8,1,5693.64,5693.64
1962,2026-03-05,11,7,3,3037.34,9112.02
1963,2025-09-10,8,10,2,2423.04,4846.08
1964,2026-08-12,1,20,4,815.07,3260.28
1965,2025-09-07,3,1,2,4743.32,9486.64
1966,2026-05-07,5,15,1,2030.14,2030.14
1967,05/07/2026,4,39,2,1841.84,3683.68
1968,16/04/2026,99,23,6,4283.60,25701.60
1969,2026-05-12,,21,1,3105.58,3105.58
1970,22/09/2025,8,28,1,13223.24,13223.24
1971,2025-10-01,1,15,2,2243.51,$ 4487.02
1972,2026-08-04,8,35,6,2391.52,14349.12
1973,2026-07-22,6,6,4,1003.23,4012.92
1974,2026-07-18,6,30,4,14778.86,59115.44
1975,2026-05-02,10,28,1,13226.25,13226.25
1976,2025-09-30,10,6,1,976.86,976.86
1977,2025-12-16,5,19,1,6501.71,6501.71
1978,09/09/2025,6,9,6,1814.75,$ 10888.50
1979,2026-08-16,4,33,2,3301.58,6603.16
1980,2026-04-12,11,21,2,3259.32,6518.64
1981,08/08/2026,9,6,6,1042.79,6256.74
1982,04/12/2025,4,6,12,957.70,11492.40
1983,2026-02-10,7,16,3,15178.30,45534.90
1984,2026-04-20,6,37,2,1956.54,$ 3913.08
1985,2026-07-28,5,26,2,4121.06,8242.12
1986,2026-08-04,5,40,4,4409.62,17638.48
1987,15/09/2025,11,33,3,3150.94,9452.82
1988,2025-12-17,1,38,1,3405.20,3405.20
1989,2026-05-18,5,2,6,1386.28,8317.68
1990,13/12/2025,7,1,4,4608.00,18432.00
1991,20/9/2025,10,39,6,1769.19,10615.14
1992,13/07/2026,6,30,12,16489.00,197868.00
1993,2026-07-18,3,23,2,4360.78,8721.56
1994,2026-02-23,4,4,12,2146.78,25761.36
1995,2026-01-23,8,12,2,1318.85,2637.70
1996,21/02/2026,,15,12,2297.22,27566.64
1997,2026-02-02,,35,2,2324.57,4649.14
1998,24/1/2026,9,35,6,2525.07,15150.42
1999,11/08/2026,12,28,12,12621.20,151454.40
2000,2026-07-01,3,36,1,3635.00,3635.00
2001,2025-10-05,2,30,2,16906.31,33812.62
2002,2026-08-29,3,5,1,1576.88,1576.88
2003,2025-09-07,99,38,6,3139.18,18835.08
2004,01/10/2025,1,4,4,2298.32,9193.28
2005,2025-09-28,6,36,1,3604.33,3604.33
2006,2026-07-25,7,7,6,2873.70,17242.20
2007,2026-04-04,1,30,2,15780.67,31561.34
2008,2026-02-12,8,16,4,14317.62,57270.48
2009,02/10/2025,3,32,4,18354.41,73417.64
2010,2026-04-10,10,27,2,4521.59,9043.18
2011,2026-01-24,10,16,1,15630.47,15630.47
2012,13/8/2026,6,22,2,2343.41,4686.82
2013,25/1/2026,3,7,12,3026.57,36318.84
2014,2025-10-14,2,39,6,1658.73,9952.38
2015,2026-07-03,10,4,1,2094.21,2094.21
2016,2025-09-14,2,4,4,2279.57,9118.28
2017,2025-09-05,4,3,1,4311.50,4311.50
2018,7/12/2025,4,39,6,1840.62,11043.72
2019,2026-08-16,1,24,2,1590.46,3180.92
2020,18/10/2025,7,23,1,3854.76,3854.76
2021,2025-11-24,3,30,6,14748.84,88493.04
2022,2026-06-13,11,35,4,2590.19,10360.76
2023,2026-08-27,12,32,2,18487.05,36974.10
2024,2025-11-08,10,4,2,2117.62,4235.24
2025,27/12/2025,2,26,12,3612.55,43350.60
2026,2025-10-08,5,35,3,2386.27,7158.81
2027,2026-08-12,3,13,1,3018.39,3018.39
2028,06/03/2026,7,8,1,5866.19,5866.19
2029,25/02/2026,7,33,1,3025.47,3025.47
2030,2026-06-20,3,16,1,13807.96,13807.96
2031,2026-03-18,3,27,1,4125.28,4125.28
2032,2026-03-12,5,7,3,2699.06,8097.18
2033,2026-05-17,9,18,6,3019.07,18114.42
2034,19/03/2026,1,20,12,807.32,9687.84
2035,2025-12-22,7,24,4,1565.23,6260.92
2036,24/09/2025,11,16,1,15042.21,15042.21
2037,2026-08-21,1,25,3,2640.34,7921.02
2038,19/02/2026,5,9,2,1882.04,3764.08
2039,2026-08-10,7,20,2,799.05,1598.10
2040,2026-01-12,,24,1,1445.66,1445.66
2041,2026-04-14,3,16,6,15805.59,94833.54
2042,2026-01-21,2,27,2,4310.69,8621.38
2043,2025-09-08,1,23,1,3863.61,3863.61
2044,01/11/2025,9,9,1,1949.59,1949.59
2045,05/09/2025,1,24,2,1577.58,3155.16
2046,31/10/2025,3,9,3,1933.64,5800.92
2047,2026-08-09,9,37,1,2049.12,2049.12
2048,19/08/2026,11,27,12,4207.51,50490.12
2049,2025-11-14,10,15,1,2057.17,2057.17
2050,11/07/2026,,26,1,4047.64,4047.64
2051,2026-04-12,8,5,6,1617.29,9703.74
2052,2025-12-05,2,6,2,957.00,1914.00
2053,2026-03-07,9,5,12,1470.63,17647.56
2054,2026-02-03,8,39,3,1656.54,$ 4969.62
2055,2025-09-08,10,28,1,13806.10,$ 13806.10
2056,02/10/2025,7,11,1,3330.79,3330.79
2057,2025-12-30,7,12,1,1410.27,1410.27
2058,2025-12-31,12,15,6,2219.41,13316.46
2059,2026-05-09,10,4,2,2316.40,4632.80
2060,2026-01-01,1,24,12,1545.22,18542.64
2061,2026-07-11,7,8,12,5602.73,67232.76
2062,2026-02-27,7,21,1,3361.50,3361.50
2063,2026-04-12,11,28,2,12531.76,25063.52
2064,2025-11-19,5,19,2,5886.32,11772.64
2065,21/5/2026,7,10,6,2318.01,13908.06
2066,2026-03-11,5,5,2,1509.76,3019.52
2067,2025-10-29,10,4,6,2292.05,13752.30
2068,2026-08-01,,38,1,3439.39,3439.39
2069,20/02/2026,2,2,2,1430.05,2860.10
2070,2026-02-18,3,37,4,1868.54,7474.16
2071,23/07/2026,12,11,2,3712.62,7425.24
2072,2026-01-24,11,11,2,3377.35,6754.70
2073,2026-08-01,12,32,2,18681.82,37363.64
2074,2025-09-16,8,32,2,18434.70,36869.40
2075,07/08/2026,10,20,2,773.50,1547.00
2076,2025-12-17,4,15,1,2213.32,2213.32
2077,2025-10-13,3,10,4,2529.42,$ 10117.68
2078,2025-10-14,6,15,1,2248.23,2248.23
2079,2026-06-05,9,38,1,3612.96,3612.96
2080,2026-04-01,11,12,2,1408.23,2816.46
2081,17/01/2026,,1,12,5221.01,62652.12
2082,2026-04-19,5,27,1,4546.64,4546.64
2083,2026-04-25,10,8,1,6065.42,6065.42
2084,2025-11-19,4,6,1,942.50,942.50
2085,27/12/2025,12,10,3,2317.30,6951.90
2086,2025-12-20,8,34,4,6113.77,24455.08
2087,2026-03-11,12,38,2,3577.37,7154.74
2088,07/09/2025,7,1,1,5198.04,5198.04
2089,2025-11-19,99,10,6,2545.53,15273.18
2090,2025-10-18,4,37,1,2030.91,2030.91
2091,2026-01-03,8,33,3,3196.22,9588.66
2092,09/08/2026,1,10,12,2363.41,28360.92
2093,21/09/2025,2,28,2,13799.11,27598.22
2094,2026-08-27,4,16,1,15401.06,15401.06
2095,2025-12-15,9,12,1,1230.85,1230.85
2096,07/04/2026,12,25,1,2699.51,2699.51
2097,15/01/2026,1,15,2,2172.39,4344.78
2098,2026-05-12,3,28,2,12504.93,25009.86
2099,2026-01-25,7,10,4,2382.64,9530.56
2100,2025-12-10,3,2,1,1281.01,1281.01
2101,28/02/2026,5,29,1,10066.04,10066.04
2102,2026-01-30,11,36,1,3931.08,3931.08
2103,2026-02-11,6,28,6,13158.67,78952.02
2104,2025-11-30,4,13,1,2963.22,2963.22
2105,2026-06-30,9,9,12,2016.31,24195.72
2106,2026-03-23,6,21,4,3367.67,13470.68
2107,7/6/2026,99,24,6,1548.66,9291.96
2108,2026-05-06,12,34,1,5766.89,5766.89
2109,2025-11-19,3,29,2,9528.62,19057.24
2110,15/06/2026,5,29,6,10062.97,60377.82
2111,2026-08-03,12,25,3,2564.82,7694.46
2112,2025-11-24,2,30,1,15543.74,15543.74
2113,07/04/2026,8,15,2,2135.50,4271.00
2114,2026-07-30,5,1,1,5273.76,5273.76
2115,2025-09-13,,7,1,2875.21,2875.21
2116,2026-01-03,10,13,1,3089.01,3089.01
2117,2026-01-13,,7,6,2663.77,15982.62
2118,27/03/2026,5,13,1,3193.75,3193.75
2119,2026-06-27,12,13,4,2884.61,11538.44
2120,30/12/2025,12,25,12,2702.91,32434.92
2121,2026-05-15,12,8,1,5953.64,5953.64
2122,2026-04-10,4,40,1,4037.55,4037.55
2123,2026-03-17,99,1,3,5069.42,15208.26
2124,2026-07-09,2,23,1,3948.64,3948.64
2125,2026-08-01,9,36,2,3521.63,7043.26
2126,18/10/2025,5,34,1,5826.00,5826.00
2127,2026-08-02,2,11,6,3739.34,22436.04
2128,2025-09-08,2,32,1,17160.36,17160.36
2129,2026-08-24,7,14,1,7453.82,7453.82
2130,2025-11-14,99,3,4,3881.41,15525.64
2131,2026-07-26,2,29,1,10128.02,10128.02
2132,03/11/2025,3,1,12,4762.89,57154.68
2133,16/01/2026,10,16,1,15212.53,15212.53
2134,2026-02-10,3,33,1,3300.19,3300.19
2135,2026-01-15,1,2,1,1319.27,1319.27
2136,27/07/2026,2,37,12,2035.98,24431.76
2137,2026-04-24,3,12,3,1413.56,4240.68
2138,2026-07-04,11,39,12,1783.28,21399.36
2139,2026-01-02,9,18,1,2811.18,2811.18
2140,06/06/2026,2,16,2,15620.71,31241.42
2141,2026-02-03,8,7,2,2962.96,5925.92
2142,2025-09-10,4,31,2,6903.64,13807.28
2143,2026-05-24,8,26,1,3960.06,3960.06
2144,2026-01-31,12,19,1,6522.45,6522.45
2145,01/08/2026,2,28,2,13860.96,27721.92
2146,2026-06-18,6,14,1,7126.62,7126.62
2147,2026-04-03,6,38,6,3535.54,21213.24
2148,2025-12-15,11,32,12,17014.68,204176.16
2149,2025-12-21,6,14,1,7289.13,7289.13
2150,2025-12-13,6,11,1,3456.36,3456.36
2151,31/10/2025,12,25,2,2798.31,5596.62
2152,24/04/2026,5,28,4,12831.42,51325.68
2153,2026-01-25,1,39,1,1664.97,1664.97
2154,20/04/2026,5,25,2,2776.60,5553.20
2155,14/12/2025,9,6,1,1087.33,1087.33
2156,2026-08-23,9,12,2,1375.08,2750.16
2157,2026-07-06,7,37,2,1939.61,3879.22
2158,2026-04-15,3,16,2,15630.95,31261.90
2159,2026-02-06,,13,1,3187.61,3187.61
2160,2/1/2026,11,1,3,5220.20,15660.60
2161,19/09/2025,12,39,1,1653.13,1653.13
2162,2026-05-03,5,4,1,2243.17,2243.17
2163,12/09/2025,8,36,12,3601.93,43223.16
2164,2026-06-21,8,23,6,4162.67,24976.02
2165,2026-07-04,6,9,1,1852.92,1852.92
2166,09/04/2026,8,7,1,2709.92,2709.92
2167,2025-11-30,2,12,12,1323.99,15887.88
2168,16/10/2025,9,37,2,1913.11,3826.22
2169,2026-02-20,6,23,6,3935.74,23614.44
2170,2025-11-27,3,2,3,1388.84,4166.52
2171,2025-10-29,4,22,2,2393.85,4787.70
2172,2026-01-01,,2,4,1436.98,5747.92
2173,14/04/2026,6,8,3,5612.92,16838.76
2174,17/3/2026,3,34,2,6333.22,12666.44
2175,2026-06-20,8,3,1,4301.89,4301.89
2176,2025-12-19,2,4,1,2252.35,2252.35
2177,2026-01-31,3,4,2,2159.19,4318.38
2178,2025-12-15,5,6,6,947.89,5687.34
2179,19/01/2026,2,6,3,1005.50,3016.50
2180,18/10/2025,1,27,2,4425.14,8850.28
2181,2026-01-30,5,7,3,2673.92,8021.76
2182,2025-09-24,7,10,3,2378.60,7135.80
2183,2026-08-13,3,35,2,2497.31,4994.62
2184,2026-03-04,5,9,4,1790.04,7160.16
