Listado de pagos - Sistema Caja v3
Exportado: 01/09/2026 10:32
id_pago;id_venta;id_medio_pago;fecha_pago;monto;cuotas
1907;1738;2;28/11/2025;5.079,86;1
1908;1739;1;29/05/2026;36.681,86;1
1909;1740;2;10/02/2026;1.715,18;1
1910;1741;1;11/04/2026;3.308,37;1
1911;1742;4;08/05/2026;2.945,04;1
1912;1743;4;22/09/2025;38.096,92;1
1913;1744;3;30/08/2026;6.656,62;1
1914;1745;2;03/04/2026;4.004,08;1
1915;1746;4;08/05/2026;64.485,84;1
1916;1747;1;13/02/2026;5.328,18;1
1917;1748;1;03/07/2026;4.674,58;1
1918;1749;2;09/01/2026;11.835,92;1
1919;1750;1;03/09/2025;42.400,20;1
1920;1751;6;18/09/2025;7.581,64;1
1921;1752;5;29/10/2025;8.482,90;1
1922;1753;3;01/01/2026;9.496,39;1
1923;1754;1;12/03/2026;7.954,23;1
1924;1755;1;20/05/2026;5.809,73;1
1925;1756;2;17/04/2026;22.895,46;1
1926;1757;1;12/08/2026;23.373,12;1
1927;1758;1;04/03/2026;23.750,16;1
1928;1759;1;20/02/2026;19.710,32;1
1929;1760;1;16/08/2026;2.264,75;1
1930;1761;4;23/08/2026;38.752,38;1
1931;1762;1;17/09/2025;39.474,78;1
1932;1763;6;11/07/2026;16.725,33;1
1933;1764;1;21/11/2025;7.781,78;1
1934;1765;1;21/04/2026;24.102,48;1
1935;1766;1;21/12/2025;35.287,68;1
1936;1767;2;25/01/2026;3.968,23;1
1937;1768;4;07/05/2026;24.837,90;1
1938;1769;1;03/06/2026;4.731,28;1
1939;1770;1;08/06/2026;49.529,28;1
1940;1771;1;27/12/2025;3.834,20;1
1941;1772;2;05/11/2025;3.640,14;1
1942;1773;3;14/09/2025;46.777,08;12
1943;1774;4;21/12/2025;4.158,65;1
1944;1775;2;17/07/2026;9.372,48;1
1945;1776;2;26/08/2026;4.957,32;1
1946;1777;1;20/05/2026;38.230,38;1
1947;1778;4;24/11/2025;2.157,88;1
1948;1779;1;24/09/2025;4.159,63;1
1949;1780;2;02/04/2026;15.187,02;1
1950;1781;1;30/05/2026;19.220,52;1
1951;1782;3;25/05/2026;29.107,62;6
1952;1783;2;26/12/2025;11.211,99;1
1953;1784;4;26/02/2026;4.024,52;1
1954;1785;3;24/08/2026;12.544,44;3
1955;1786;1;12/12/2025;20.761,08;1
1956;1787;3;04/05/2026;3.931,68;6
1957;1788;3;28/09/2025;31.594,80;1
1958;1789;1;19/11/2025;44.469,04;1
1959;1789;2;18/11/2025;29.646,02;1
1960;1790;3;18/08/2026;3.835,52;3
1961;1791;2;07/09/2025;22.918,25;1
1962;1791;1;07/09/2025;15.278,83;1
1963;1792;3;25/01/2026;6.238,20;3
1964;1793;2;04/01/2026;7.375,60;1
1965;1794;1;06/05/2026;2.254,45;1
1966;1795;3;31/05/2026;1.798,35;1
1967;1796;2;01/06/2026;6.968,25;1
1968;1797;3;01/07/2026;2.942,39;12
1969;1798;2;29/12/2025;28.322,70;1
1970;1799;3;28/09/2025;1.060,44;1
1971;1800;3;07/08/2026;84.105,78;6
1972;1801;5;12/08/2026;18.214,14;1
1973;1802;4;31/05/2026;165.929,40;1
1974;1803;3;12/06/2026;3.883,55;6
1975;1804;2;18/10/2025;14.928,00;1
1976;1805;2;25/01/2026;3.341,18;1
1977;1806;4;31/03/2026;5.737,49;1
1978;1807;2;17/08/2026;4.071,11;1
1979;1808;2;24/11/2025;11.219,43;1
1980;1809;3;20/12/2025;1.089,51;1
1981;1810;1;03/10/2025;10.045,14;1
1982;1811;4;29/07/2026;11.056,16;1
1983;1812;2;03/09/2025;2.207,53;1
1984;1813;3;18/06/2026;48.474,12;1
1985;1814;1;01/05/2026;7.358,98;1
1986;1814;3;30/04/2026;4.905,98;3
1987;1815;3;01/06/2026;3.943,25;1
1988;1816;1;02/07/2026;7.178,55;1
1989;1817;3;18/01/2026;1.515,43;1
1990;1817;3;20/01/2026;1.010,28;6
1991;1818;5;01/01/2026;8.196,86;1
1992;1819;1;31/08/2026;12.037,82;1
1993;1820;5;27/11/2025;162.048,00;1
1994;1821;2;10/06/2026;6.657,62;1
1995;1822;3;20/11/2025;8.520,58;3
1996;1823;1;16/09/2025;2.451,69;1
1997;1824;2;15/06/2026;17.555,33;1
1998;1824;2;12/06/2026;11.703,55;1
1999;1825;3;21/07/2026;3.512,38;3
2000;1825;5;21/07/2026;2.341,58;1
2001;1826;4;22/07/2026;38.391,36;1
2002;1827;3;29/10/2025;3.443,78;6
2003;1828;3;20/04/2026;1.397,95;6
2004;99999;1;07/03/2026;32.061,24;1
2005;1830;3;02/01/2026;3.829,56;6
2006;1831;3;27/05/2026;3.834,80;12
2007;1832;4;02/12/2025;13.967,94;1
2008;1833;4;14/04/2026;32.102,04;1
2009;1834;2;07/02/2026;34.511,34;1
2010;1835;2;04/08/2026;3.016,95;1
2011;1836;2;12/11/2025;6.706,22;1
2012;1837;6;02/10/2025;6.214,99;1
2013;1838;3;18/04/2026;61.512,60;6
2014;1839;3;01/01/2026;7.450,26;1
2015;1840;5;12/05/2026;5.015,94;1
2016;1841;2;10/09/2025;3.790,45;1
2017;1841;3;11/09/2025;2.526,97;12
2018;1842;3;20/08/2026;2.848,02;12
2019;1843;1;10/11/2025;12.210,14;1
2020;1844;2;23/08/2026;7.582,88;1
2021;1845;2;02/05/2026;2.304,39;1
2022;1846;4;18/11/2025;6.952,16;1
2023;1847;4;30/07/2026;4.614,84;1
2024;1847;4;31/07/2026;3.076,56;1
2025;1848;2;21/08/2026;5.824,98;1
2026;1848;1;22/08/2026;3.883,32;1
2027;1849;4;22/12/2025;7.068,14;1
2028;1850;3;20/04/2026;2.230,82;1
2029;1851;5;24/05/2026;2.339,97;1
2030;1852;2;17/01/2026;3.554,48;1
2031;1853;3;20/11/2025;17.583,24;6
2032;1854;1;26/08/2026;28.288,10;1
2033;1855;1;25/08/2026;8.635,08;1
2034;1856;3;01/02/2026;25.804,80;3
2035;1857;1;15/09/2025;10.027,41;1
2036;1858;1;28/08/2026;69.251,64;1
2037;1859;2;24/03/2026;1.489,37;1
2038;1859;2;23/03/2026;992,91;1
2039;1860;3;26/10/2025;6.834,28;12
2040;1861;1;14/07/2026;10.202,31;1
2041;1862;2;30/08/2026;5.879,64;1
2042;1863;1;03/06/2026;6.054,60;1
2043;1864;6;22/03/2026;6.993,65;1
2044;1865;5;20/06/2026;12.862,98;1
2045;1866;1;23/04/2026;27.984,84;1
2046;1867;3;23/05/2026;3.173,20;6
2047;1868;4;30/07/2026;19.312,50;1
2048;1869;5;15/12/2025;2.750,48;1
2049;1870;5;15/09/2025;5.359,95;1
2050;1871;2;27/04/2026;3.982,32;1
2051;1872;1;17/11/2025;1.980,39;1
2052;1872;1;19/11/2025;1.320,26;1
2053;1873;2;15/03/2026;1.680,38;1
2054;1874;3;29/10/2025;25.855,36;1
2055;1875;1;13/10/2025;42.699,09;1
2056;1876;3;12/03/2026;174.294,96;12
2057;1877;2;12/05/2026;5.714,19;1
2058;1878;3;02/12/2025;6.729,92;3
2059;1879;3;25/06/2026;30.485,64;6
2060;1880;5;12/12/2025;14.405,46;1
2061;99999;1;26/11/2025;9.776,14;1
2062;1882;2;21/02/2026;14.866,62;1
2063;1883;2;27/04/2026;12.264,45;1
2064;1884;1;28/05/2026;7.758,42;1
2065;1885;1;26/02/2026;16.896,66;1
2066;1886;4;14/02/2026;11.184,76;1
2067;1887;2;25/06/2026;12.606,10;1
2068;1888;1;28/12/2025;4.692,16;1
2069;1889;1;16/10/2025;13.565,59;1
2070;1890;3;16/11/2025;37.457,56;6
2071;1891;1;03/10/2025;13.016,49;1
2072;1892;3;09/09/2025;4.538,67;3
2073;1893;5;24/01/2026;6.414,56;1
2074;1894;1;10/03/2026;4.700,34;1
2075;1895;1;13/08/2026;9.187,92;1
2076;1896;1;30/01/2026;66.928,12;1
2077;1897;2;19/07/2026;5.435,96;1
2078;1898;1;08/05/2026;1.464,88;1
2079;1899;2;29/01/2026;13.341,00;1
2080;1900;4;01/07/2026;2.638,02;1
2081;1901;5;23/03/2026;6.390,44;1
2082;1902;3;26/01/2026;12.299,74;3
2083;1903;1;08/08/2026;3.659,61;1
2084;1904;6;27/11/2025;17.708,94;1
2085;1905;1;03/09/2026;5.686,38;1
2086;1906;3;24/06/2026;19.430,16;1
2087;1907;3;10/10/2025;31.848,30;12
2088;1908;1;05/06/2026;9.206,28;1
2089;1909;5;29/07/2026;3.578,10;1
2090;1910;5;28/03/2026;1.835,52;1
2091;1911;6;23/06/2026;4.573,40;1
2092;1912;1;14/06/2026;86.780,70;1
2093;1913;3;13/01/2026;75.122,04;1
2094;1914;1;01/02/2026;3.392,85;1
2095;1915;3;05/04/2026;2.997,75;12
2096;1916;5;08/04/2026;11.813,42;1
2097;1917;3;02/11/2025;2.295,57;6
2098;1918;4;15/05/2026;35.291,16;1
2099;1919;1;21/05/2026;214.326,00;1
2100;1920;2;23/05/2026;3.926,68;1
2101;1921;2;13/08/2026;4.283,30;1
2102;1922;1;30/01/2026;6.559,10;1
2103;1923;4;16/07/2026;1.078,79;1
2104;1924;1;03/04/2026;1.936,82;1
2105;1925;3;02/04/2026;1.261,49;3
2106;1926;3;07/10/2025;3.581,84;1
2107;1927;4;09/03/2026;3.026,13;1
2108;1928;2;14/12/2025;2.911,95;1
2109;1929;1;26/09/2025;4.232,19;1
2110;1930;5;08/02/2026;1.418,17;1
2111;1931;4;30/11/2025;1.457,97;1
2112;1931;1;27/11/2025;971,98;1
2113;1932;1;29/05/2026;1.394,92;1
2114;1933;3;30/01/2026;3.641,83;12
2115;1934;3;22/06/2026;4.503,90;12
2116;1935;1;24/03/2026;11.203,52;1
2117;1936;3;18/08/2026;11.812,74;12
2118;1937;5;06/06/2026;1.650,49;1
2119;1938;3;03/11/2025;5.082,90;1
2120;1939;3;19/12/2025;10.238,94;1
2121;1940;1;31/03/2026;10.725,06;1
2122;1941;3;27/02/2026;6.018,29;1
2123;1942;1;16/10/2025;46.879,92;1
2124;1942;2;17/10/2025;31.253,28;1
2125;1943;1;15/04/2026;7.425,02;1
2126;1944;3;08/01/2026;8.653,12;6
2127;1945;1;26/06/2026;6.100,40;1
2128;1946;3;15/08/2026;7.221,14;1
2129;1947;5;01/01/2026;4.319,12;1
2130;1948;1;25/01/2026;4.269,69;1
2131;1949;1;24/06/2026;4.173,66;1
2132;1950;3;15/12/2025;4.106,36;3
2133;1951;2;23/01/2026;21.231,48;1
2134;1952;3;10/04/2026;9.142,68;3
2135;1953;1;24/02/2026;5.155,00;1
2136;1954;4;23/11/2025;5.043,20;1
2137;1955;2;20/04/2026;26.194,08;1
2138;1956;2;27/02/2026;14.767,24;1
2139;1957;1;03/01/2026;37.480,24;1
2140;1958;4;22/02/2026;6.532,91;1
2141;1959;5;22/06/2026;58.528,44;1
2142;1960;2;01/08/2026;3.926,02;1
2143;1960;2;01/08/2026;2.617,34;1
2144;1961;2;07/12/2025;5.693,64;1
2145;1962;1;05/03/2026;9.112,02;1
2146;1963;3;13/09/2025;4.846,08;3
2147;1964;1;14/08/2026;3.260,28;1
2148;1965;6;08/09/2025;9.486,64;1
2149;1966;3;10/05/2026;2.030,14;6
2150;1967;3;08/07/2026;3.683,68;3
2151;1968;2;16/04/2026;25.701,60;1
2152;1969;4;15/05/2026;3.105,58;1
2153;1970;1;24/09/2025;13.223,24;1
2154;1971;6;04/10/2025;4.487,02;1
2155;1972;4;05/08/2026;14.349,12;1
2156;1973;4;24/07/2026;4.012,92;1
2157;1974;1;21/07/2026;59.115,44;1
2158;1975;3;02/05/2026;13.226,25;12
2159;1976;1;02/10/2025;976,86;1
2160;1977;1;19/12/2025;6.501,71;1
2161;1978;1;09/09/2025;10.888,50;1
2162;1979;5;17/08/2026;6.603,16;1
2163;1980;1;13/04/2026;6.518,64;1
2164;1981;1;10/08/2026;6.256,74;1
2165;1982;5;06/12/2025;11.492,40;1
2166;1983;3;13/02/2026;27.320,94;3
2167;1983;2;13/02/2026;18.213,96;1
2168;1984;1;21/04/2026;3.913,08;1
2169;1985;2;29/07/2026;8.242,12;1
2170;1986;4;07/08/2026;17.638,48;1
2171;1987;1;16/09/2025;5.671,69;1
2172;1987;3;18/09/2025;3.781,13;3
2173;1988;2;17/12/2025;3.405,20;1
2174;1989;1;21/05/2026;8.317,68;1
2175;1990;3;16/12/2025;18.432,00;3
2176;1991;4;23/09/2025;10.615,14;1
2177;1992;1;14/07/2026;197.868,00;1
2178;1993;4;20/07/2026;8.721,56;1
2179;1994;1;24/02/2026;25.761,36;1
2180;1995;1;26/01/2026;2.637,70;1
2181;1996;1;23/02/2026;27.566,64;1
2182;1997;1;02/02/2026;4.649,14;1
2183;1998;2;26/01/2026;9.090,25;1
2184;1998;1;26/01/2026;6.060,17;1
2185;1999;1;14/08/2026;151.454,40;1
2186;2000;1;03/07/2026;3.635,00;1
2187;2001;5;07/10/2025;33.812,62;1
2188;99999;4;29/08/2026;1.576,88;1
2189;2003;4;10/09/2025;18.835,08;1
2190;2004;2;01/10/2025;9.193,28;1
2191;2005;2;01/10/2025;3.604,33;1
2192;2006;1;28/07/2026;17.242,20;1
2193;2007;1;05/04/2026;31.561,34;1
2194;2008;1;13/02/2026;57.270,48;1
2195;2009;5;05/10/2025;73.417,64;1
2196;2010;2;10/04/2026;9.043,18;1
2197;2011;1;26/01/2026;15.630,47;1
2198;2012;2;15/08/2026;4.686,82;1
2199;2013;4;26/01/2026;36.318,84;1
2200;2014;2;14/10/2025;9.952,38;1
2201;2015;1;05/07/2026;2.094,21;1
2202;2016;1;14/09/2025;9.118,28;1
2203;2017;4;05/09/2025;4.311,50;1
2204;2018;3;07/12/2025;11.043,72;3
2205;2019;2;19/08/2026;3.180,92;1
2206;2020;1;21/10/2025;3.854,76;1
2207;2021;1;26/11/2025;88.493,04;1
2208;2022;2;14/06/2026;10.360,76;1
2209;2023;2;28/08/2026;36.974,10;1
2210;2024;4;10/11/2025;4.235,24;1
2211;2025;2;28/12/2025;43.350,60;1
2212;2026;3;11/10/2025;7.158,81;1
2213;2027;5;14/08/2026;3.018,39;1
2214;2028;4;07/03/2026;5.866,19;1
2215;2029;4;28/02/2026;3.025,47;1
2216;2030;1;23/06/2026;13.807,96;1
2217;2031;1;21/03/2026;4.125,28;1
2218;2032;2;12/03/2026;8.097,18;1
2219;2033;1;18/05/2026;10.868,65;1
2220;2033;4;17/05/2026;7.245,77;1
2221;2034;2;21/03/2026;9.687,84;1
2222;2035;4;23/12/2025;6.260,92;1
2223;2036;2;24/09/2025;15.042,21;1
2224;2037;1;21/08/2026;7.921,02;1
2225;2038;2;19/02/2026;3.764,08;1
2226;2039;1;11/08/2026;1.598,10;1
2227;2040;1;15/01/2026;1.445,66;1
2228;2041;2;17/04/2026;94.833,54;1
2229;2042;4;22/01/2026;8.621,38;1
2230;2043;2;11/09/2025;3.863,61;1
2231;2044;4;01/11/2025;1.949,59;1
2232;2045;2;05/09/2025;3.155,16;1
2233;2046;1;31/10/2025;5.800,92;1
2234;2047;3;10/08/2026;2.049,12;1
2235;99999;1;22/08/2026;50.490,12;1
2236;2049;1;15/11/2025;2.057,17;1
2237;2050;1;12/07/2026;4.047,64;1
2238;2051;2;12/04/2026;9.703,74;1
2239;2052;2;08/12/2025;1.914,00;1
2240;2053;3;10/03/2026;17.647,56;1
2241;99999;4;05/02/2026;4.969,62;1
2242;2055;3;10/09/2025;13.806,10;6
2243;2056;3;05/10/2025;3.330,79;6
2244;2057;2;30/12/2025;846,16;1
2245;2057;1;31/12/2025;564,11;1
2246;99999;3;02/01/2026;13.316,46;3
2247;2059;1;10/05/2026;4.632,80;1
2248;2060;2;04/01/2026;18.542,64;1
2249;2061;2;14/07/2026;67.232,76;1
2250;2062;3;01/03/2026;3.361,50;3
2251;2063;1;13/04/2026;15.038,11;1
2252;2063;1;13/04/2026;10.025,41;1
2253;2064;2;21/11/2025;11.772,64;1
2254;2065;3;21/05/2026;13.908,06;3
2255;2066;5;13/03/2026;3.019,52;1
2256;2067;2;29/10/2025;13.752,30;1
2257;2068;3;04/08/2026;2.063,63;12
2258;2068;2;02/08/2026;1.375,76;1
2259;2069;2;21/02/2026;2.860,10;1
2260;2070;2;18/02/2026;7.474,16;1
2261;2071;3;24/07/2026;7.425,24;3
2262;2072;6;27/01/2026;6.754,70;1
2263;2073;1;04/08/2026;37.363,64;1
2264;2074;4;16/09/2025;36.869,40;1
2265;2075;4;07/08/2026;1.547,00;1
2266;2076;4;20/12/2025;2.213,32;1
2267;2077;3;16/10/2025;10.117,68;6
2268;2078;1;14/10/2025;2.248,23;1
2269;2079;6;07/06/2026;3.612,96;1
2270;2080;1;02/04/2026;2.816,46;1
2271;2081;4;18/01/2026;62.652,12;1
2272;2082;1;20/04/2026;4.546,64;1
2273;2083;5;25/04/2026;6.065,42;1
2274;2084;1;22/11/2025;565,50;1
2275;2084;3;20/11/2025;377,00;3
2276;2085;5;30/12/2025;4.171,14;1
2277;2085;2;29/12/2025;2.780,76;1
2278;2086;3;23/12/2025;24.455,08;1
2279;2087;6;13/03/2026;7.154,74;1
2280;2088;2;07/09/2025;5.198,04;1
2281;2089;1;22/11/2025;15.273,18;1
2282;2090;1;19/10/2025;1.218,55;1
2283;2090;1;21/10/2025;812,36;1
2284;2091;1;05/01/2026;9.588,66;1
2285;2092;1;09/08/2026;28.360,92;1
2286;2093;5;23/09/2025;27.598,22;1
2287;2094;1;27/08/2026;9.240,64;1
2288;2094;2;29/08/2026;6.160,42;1
2289;2095;3;16/12/2025;1.230,85;3
2290;2096;4;08/04/2026;2.699,51;1
2291;2097;4;17/01/2026;4.344,78;1
2292;2098;4;13/05/2026;25.009,86;1
2293;2099;1;25/01/2026;9.530,56;1
2294;2100;1;10/12/2025;1.281,01;1
2295;2101;3;28/02/2026;10.066,04;1
2296;2102;1;01/02/2026;3.931,08;1
2297;2103;3;13/02/2026;78.952,02;12
2298;2104;2;30/11/2025;2.963,22;1
2299;2105;5;01/07/2026;24.195,72;1
2300;2106;3;24/03/2026;13.470,68;12
2301;2107;2;07/06/2026;9.291,96;1
2302;2108;3;09/05/2026;5.766,89;1
2303;2109;3;19/11/2025;19.057,24;6
2304;2110;3;16/06/2026;60.377,82;3
2305;2111;2;06/08/2026;7.694,46;1
2306;2112;2;25/11/2025;15.543,74;1
2307;2113;2;10/04/2026;4.271,00;1
2308;99999;3;01/08/2026;5.273,76;12
2309;2115;4;15/09/2025;2.875,21;1
2310;2116;1;05/01/2026;3.089,01;1
2311;2117;1;16/01/2026;15.982,62;1
2312;2118;1;30/03/2026;3.193,75;1
2313;2119;2;27/06/2026;11.538,44;1
2314;2120;2;01/01/2026;32.434,92;1
2315;2121;1;15/05/2026;5.953,64;1
2316;2122;1;13/04/2026;4.037,55;1
2317;2123;2;19/03/2026;15.208,26;1
2318;2124;3;09/07/2026;3.948,64;1
2319;2125;2;03/08/2026;7.043,26;1
2320;2126;5;18/10/2025;5.826,00;1
2321;2127;2;02/08/2026;22.436,04;1
2322;2128;3;08/09/2025;17.160,36;3
2323;2129;3;26/08/2026;7.453,82;3
2324;2130;1;17/11/2025;9.315,38;1
2325;2130;3;17/11/2025;6.210,26;1
2326;2131;3;26/07/2026;10.128,02;6
2327;2132;3;05/11/2025;57.154,68;6
2328;2133;1;17/01/2026;15.212,53;1
2329;2134;3;10/02/2026;3.300,19;3
2330;2135;1;18/01/2026;1.319,27;1
2331;2136;3;29/07/2026;24.431,76;12
2332;2137;1;26/04/2026;4.240,68;1
2333;2138;5;05/07/2026;21.399,36;1
2334;2139;3;03/01/2026;2.811,18;1
2335;2140;1;07/06/2026;31.241,42;1
2336;2141;1;06/02/2026;5.925,92;1
2337;2142;2;13/09/2025;13.807,28;1
2338;2143;2;27/05/2026;3.960,06;1
2339;2144;1;31/01/2026;6.522,45;1
2340;2145;3;01/08/2026;27.721,92;3
2341;2146;3;19/06/2026;7.126,62;12
2342;2147;2;04/04/2026;21.213,24;1
2343;2148;1;17/12/2025;204.176,16;1
2344;2149;2;22/12/2025;7.289,13;1
2345;2150;3;14/12/2025;3.456,36;1
2346;2151;3;02/11/2025;5.596,62;1
2347;2152;3;24/04/2026;51.325,68;12
2348;2153;6;26/01/2026;1.664,97;1
2349;2154;3;22/04/2026;5.553,20;12
2350;2155;2;17/12/2025;1.087,33;1
2351;2156;5;24/08/2026;2.750,16;1
2352;2157;3;06/07/2026;3.879,22;1
2353;2158;2;16/04/2026;31.261,90;1
2354;2159;4;08/02/2026;1.912,57;1
2355;2159;1;06/02/2026;1.275,04;1
2356;2160;1;05/01/2026;9.396,36;1
2357;2160;1;03/01/2026;6.264,24;1
2358;2161;2;22/09/2025;991,88;1
2359;2161;3;19/09/2025;661,25;3
2360;2162;5;03/05/2026;2.243,17;1
2361;2163;1;12/09/2025;43.223,16;1
2362;2164;1;21/06/2026;24.976,02;1
2363;2165;5;05/07/2026;1.852,92;1
2364;2166;4;12/04/2026;2.709,92;1
2365;2167;3;03/12/2025;15.887,88;12
2366;2168;2;18/10/2025;3.826,22;1
2367;2169;2;20/02/2026;23.614,44;1
2368;2170;1;29/11/2025;4.166,52;1
2369;2171;6;29/10/2025;4.787,70;1
2370;2172;5;01/01/2026;5.747,92;1
2371;2173;2;15/04/2026;16.838,76;1
2372;2174;3;18/03/2026;12.666,44;6
2373;2175;1;22/06/2026;4.301,89;1
2374;2176;1;22/12/2025;2.252,35;1
2375;2177;5;03/02/2026;4.318,38;1
2376;2178;2;16/12/2025;5.687,34;1
2377;2179;4;20/01/2026;3.016,50;1
2378;2180;2;21/10/2025;8.850,28;1
2379;2181;3;30/01/2026;8.021,76;1
2380;2182;1;25/09/2025;7.135,80;1
2381;2183;2;13/08/2026;4.994,62;1
2382;2184;1;04/03/2026;7.160,16;1
2383;2185;1;25/07/2026;4.706,46;1
2384;2186;4;10/02/2026;1.042,80;1
2385;2187;1;26/04/2026;50.561,52;1
2386;2188;1;14/08/2026;14.954,04;1
2387;2189;5;06/08/2026;14.757,96;1
2388;2190;1;25/06/2026;1.762,31;1
2389;2191;3;27/10/2025;4.890,71;12
2390;2192;1;25/10/2025;8.618,74;1
2391;2193;1;04/11/2025;1.443,53;1
2392;2194;4;18/08/2026;3.788,57;1
2393;2195;2;16/07/2026;9.596,67;1
2394;2196;1;29/06/2026;7.297,04;1
2395;2197;2;02/11/2025;13.815,36;1
2396;2198;2;14/02/2026;26.402,48;1
2397;2199;3;16/07/2026;2.470,78;6
2398;2200;2;26/08/2026;53.424,80;1
2399;2201;1;19/05/2026;13.660,92;1
2400;2202;1;02/04/2026;2.341,49;1
2401;2202;2;02/04/2026;1.560,99;1
2402;2203;2;22/10/2025;35.155,08;1
2403;2204;1;18/07/2026;14.084,94;1
2404;2205;3;23/04/2026;2.887,70;1
2405;2205;3;24/04/2026;1.925,13;3
2406;2206;4;26/05/2026;4.841,24;1
2407;2206;4;26/05/2026;3.227,50;1
2408;2207;5;14/05/2026;53.192,48;1
2409;2208;1;27/10/2025;4.508,45;1
2410;2209;1;19/05/2026;3.904,60;1
2411;2210;5;23/05/2026;37.842,24;1
2412;2211;4;15/01/2026;13.800,02;1
2413;2212;1;19/03/2026;8.150,22;1
2414;2213;1;17/08/2026;14.902,38;1
2415;2214;3;11/04/2026;6.361,08;12
2416;2215;2;01/03/2026;34.174,92;1
2417;2216;5;09/10/2025;4.725,66;1
2418;2217;2;03/01/2026;27.251,16;1
2419;2218;2;12/02/2026;3.719,64;1
2420;2219;2;20/05/2026;8.139,20;1
2421;2220;5;21/09/2025;17.298,54;1
2422;2221;2;24/06/2026;23.193,42;1
2423;2222;4;24/01/2026;7.844,55;1
2424;2223;3;04/04/2026;9.223,14;12
2425;2224;6;28/05/2026;47.919,00;1
2426;2225;6;04/03/2026;29.938,52;1
2427;2226;5;24/06/2026;1.273,19;1
2428;2227;2;25/01/2026;1.811,94;1
2429;2228;2;08/07/2026;8.063,06;1
2430;2229;2;23/07/2026;45.556,32;1
2431;2230;4;20/01/2026;2.779,82;1
2432;2231;2;28/06/2026;1.602,42;1
2433;2232;1;15/09/2025;161.205,60;1
2434;2233;4;11/12/2025;8.891,64;1
2435;2234;1;20/09/2025;3.934,99;1
2436;2235;4;06/09/2025;15.455,16;1
2437;2236;2;09/01/2026;3.878,25;1
2438;2237;4;22/05/2026;3.097,05;1
2439;2238;1;26/11/2025;7.921,50;1
2440;2239;2;19/07/2026;12.605,84;1
2441;2240;1;08/11/2025;9.549,85;1
2442;2241;2;04/07/2026;42.349,53;1
2443;2242;1;22/07/2026;3.057,10;1
2444;2243;3;25/06/2026;1.673,38;6
2445;2243;1;28/06/2026;1.115,58;1
2446;2244;1;11/12/2025;13.921,38;1
2447;2244;1;13/12/2025;9.280,92;1
2448;2245;2;02/09/2025;128.506,44;1
2449;2246;2;02/11/2025;2.014,33;1
2450;2247;1;17/03/2026;4.976,78;1
2451;2248;1;07/11/2025;12.809,58;1
2452;2249;2;09/10/2025;3.188,51;1
2453;2250;5;14/02/2026;4.738,68;1
2454;2251;1;22/10/2025;8.783,51;1
2455;2251;3;22/10/2025;5.855,67;1
2456;2252;5;03/04/2026;29.703,24;1
2457;2253;5;21/04/2026;77.204,76;1
2458;2254;3;08/06/2026;11.551,36;3
2459;2255;5;23/02/2026;6.487,56;1
2460;2256;4;05/04/2026;3.783,45;1
2461;2257;1;13/01/2026;20.887,82;1
2462;2258;3;08/05/2026;8.909,92;3
2463;2259;2;02/07/2026;12.271,90;1
2464;2259;3;01/07/2026;8.181,26;3
2465;2260;1;24/02/2026;1.333,51;1
2466;2261;3;10/09/2025;3.924,46;6
2467;2262;4;23/03/2026;6.508,90;1
2468;2263;3;25/08/2026;6.102,69;3
2469;2264;2;20/11/2025;4.143,82;1
2470;2265;4;06/01/2026;3.352,72;1
2471;2266;2;07/10/2025;2.438,43;1
2472;2266;3;08/10/2025;1.625,62;3
2473;2267;2;12/01/2026;8.579,16;1
2474;2268;2;25/02/2026;9.570,12;1
2475;2269;1;22/10/2025;35.811,06;1
2476;2270;3;08/01/2026;5.644,32;1
2477;2271;2;10/11/2025;4.222,08;1
2478;2272;1;24/04/2026;1.575,23;1
2479;2273;2;07/06/2026;7.211,80;1
2480;2274;2;27/02/2026;6.290,23;1
2481;2275;2;25/12/2025;13.954,02;1
2482;2276;2;24/04/2026;1.858,61;1
2483;2277;2;05/05/2026;7.635,99;1
2484;2278;5;12/04/2026;1.502,61;1
2485;2279;1;26/01/2026;6.302,68;1
2486;2280;5;14/06/2026;2.406,87;1
2487;2280;1;17/06/2026;1.604,58;1
2488;2281;1;25/11/2025;6.060,84;1
2489;2282;1;26/05/2026;28.184,01;1
2490;2283;4;12/08/2026;7.814,94;1
2491;2284;2;18/11/2025;20.401,17;1
2492;2285;1;29/03/2026;4.767,99;1
2493;2286;3;12/11/2025;6.376,86;6
2494;2287;1;10/02/2026;2.535,05;1
2495;2288;1;03/01/2026;7.026,07;1
2496;2289;4;31/01/2026;1.048,96;1
2497;2290;1;19/07/2026;26.349,72;1
2498;2291;1;30/10/2025;11.669,49;1
2499;2292;5;11/06/2026;9.633,68;1
2500;2293;5;27/04/2026;1.891,52;1
2501;2294;1;01/05/2026;31.015,90;1
2502;2295;1;02/07/2026;2.301,49;1
2503;2296;3;16/03/2026;8.598,08;12
2504;2297;3;19/02/2026;5.106,34;3
2505;2298;2;14/07/2026;6.933,93;1
2506;2299;1;10/02/2026;6.702,60;1
2507;2300;5;03/05/2026;42.836,88;1
2508;2301;2;04/04/2026;13.571,24;1
2509;2302;1;17/06/2026;15.563,44;1
2510;2303;4;06/09/2025;7.133,36;1
2511;2304;3;02/05/2026;11.775,84;12
2512;2305;4;17/02/2026;2.999,20;1
